,genre,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1128,Alternative,Masego,Tadow,51rPRW8NjxZoWPPjnRGzHw,0.669,0.704,301893,0.487,8.64e-05,0.75,0.111,-6.407,0.0,0.0604,121.726,0.0,0.313
1129,Alternative,Weezer,Island In The Sun,2MLHyLy5z5l5YRp7momlgw,0.00719,0.654,200307,0.81,0.00251,0.3333333333333333,0.165,-6.26,0.0,0.0288,114.623,0.0,0.661
1130,Alternative,Frank Ocean,Ivy,2ZWlPOoWh0626oTaHrnl2a,0.782,0.567,249191,0.388,0.000309,0.75,0.248,-9.579,0.0,0.0384,116.362,0.0,0.452
1131,Alternative,Red Hot Chili Peppers,Californication,48UPSzbZjgc449aqz8bxox,0.0021,0.592,329733,0.767,0.00165,0.75,0.127,-2.788,0.0,0.027,96.483,0.0,0.328
1132,Alternative,Still Woozy,Habit,1M321puDN1WBd5NF0ogOKW,0.27,0.766,153857,0.402,0.0007,0.6666666666666666,0.106,-11.155,0.5,0.107,125.107,0.0,0.466
1133,Alternative,Slipknot,Unsainted,2093eVNfimjmNjU1gk1ES7,0.000197,0.427,260276,0.944,0.0159,0.4166666666666667,0.0625,-2.885,0.5,0.0565,101.078,0.0,0.248
1134,Alternative,Gorillaz,Clint Eastwood,7yMiX7n9SBvadzox8T5jzT,0.0249,0.663,340920,0.694,0.0,0.5833333333333334,0.0698,-8.627,0.0,0.172,167.964,0.0,0.524
1135,Alternative,Semisonic,Closing Time,1A5V1sxyCLpKJezp75tUXn,0.0196,0.484,274160,0.841,1.71e-06,0.4166666666666667,0.148,-5.438,0.5,0.0291,92.124,0.0,0.304
1136,Alternative,Papa Roach,Last Resort,5W8YXBz9MTIDyrpYaCg2Ky,0.000481,0.589,199907,0.89,0.00082,0.3333333333333333,0.201,-3.719,0.0,0.0603,90.598,0.0,0.692
1137,Alternative,Frank Ocean,Chanel,6Nle9hKrkL1wQpwNfEkxjh,0.874,0.776,210285,0.503,0.0,0.08333333333333333,0.112,-5.732,0.0,0.237,110.134,0.0,0.473
1138,Alternative,Avenged Sevenfold,Hail to the King,5anCkDvJ17aznvK5TED5uo,0.000376,0.585,304880,0.887,0.0518,0.9166666666666666,0.132,-5.086,0.0,0.0362,118.035,0.0,0.711
1139,Alternative,Counting Crows,Mr. Jones,5DiXcVovI0FcY2s0icWWUu,0.211,0.581,272507,0.817,1.42e-06,0.08333333333333333,0.246,-6.542,0.5,0.0382,141.607,0.0,0.779
1140,Alternative,Rage Against The Machine,Killing In The Name,59WN2psjkt1tyaxjspN8fp,0.0266,0.466,313573,0.833,0.0,0.4166666666666667,0.0327,-4.215,0.5,0.304,88.785,0.0,0.661
1141,Alternative,Trapt,Headstrong,1AEYT6VxrxXPMoQUxsY0E4,0.000172,0.492,285570,0.896,2.78e-06,0.3333333333333333,0.189,-5.819,0.0,0.117,184.981,0.0,0.534
1142,Alternative,Red Hot Chili Peppers,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,0.0179,0.618,269000,0.938,0.0,0.75,0.167,-3.442,0.5,0.0456,91.455,0.0,0.875
1143,Alternative,Toploader,Dancing in the Moonlight - 2001 Remix,1OzY7RRZh3EcIKn7VKZUTx,0.0217,0.748,233573,0.842,4.24e-06,0.5833333333333334,0.357,-3.107,0.5,0.0265,119.023,0.0,0.945
1144,Alternative,Joji,Will He,7wvwXi9Z66dcH5t202vVkN,0.837,0.618,202103,0.217,0.000163,0.5833333333333334,0.538,-15.372,0.5,0.0515,116.013,0.0,0.0872
1145,Alternative,Disturbed,The Sound of Silence,1Cj2vqUwlJVG27gJrun92y,0.468,0.322,248467,0.28,1.1e-06,0.8333333333333334,0.102,-9.367,0.0,0.0281,85.794,0.0,0.175
1146,Alternative,Joji,ATTENTION,5aqu5xhPqoOWqF71PkfgM8,0.895,0.787,128888,0.312,0.0224,0.4166666666666667,0.115,-12.401,0.5,0.0383,119.899,0.0,0.425
1147,Alternative,Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,0.67,0.544,184516,0.552,4.57e-05,0.75,0.415,-7.45,0.5,0.0991,159.738,0.2,0.554
1148,Alternative,Red Hot Chili Peppers,Snow (Hey Oh),2aibwv5hGXSgw7Yru8IYTO,0.127,0.432,335067,0.895,1.16e-05,0.25,0.141,-3.682,0.5,0.0504,104.458,0.0,0.625
1149,Alternative,Bad Wolves,Zombie,1vNoA9F5ASnlBISFekDmg3,0.00756,0.448,254805,0.826,0.0,0.0,0.117,-3.244,0.0,0.0319,77.093,0.0,0.19
1150,Alternative,Nickelback,Rockstar,6n9yCXvLhnYMgJIiIcMu7D,0.0459,0.616,252040,0.91,0.0,0.08333333333333333,0.343,-3.004,0.5,0.0386,144.073,0.0,0.693
1151,Alternative,The Revivalists,Wish I Knew You,2EWpa5XnAuSn0sIkSSIhYk,0.13,0.651,274093,0.716,0.0616,0.08333333333333333,0.125,-6.516,0.0,0.0258,101.05,0.0,0.722
1152,Alternative,Radiohead,Creep,6b2oQwSGFkzsMtQruIWm2p,0.0102,0.515,238640,0.43,0.000141,0.4166666666666667,0.129,-9.935,0.5,0.0369,91.841,0.0,0.104
1153,Alternative,Alina Baraz,Electric (feat. Khalid),20TYNq9o5sdBAbkCWE9ih7,0.738,0.599,246327,0.396,2.19e-05,0.5833333333333334,0.102,-10.489,0.0,0.0392,111.072,0.0,0.134
