,genre,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
733,Country,Chris Lane,One Girl,7Izj2m8jZrREM2Cm8yxaZS,0.3,0.701,167760,0.743,1.3e-05,0.25,0.2,-4.328,0.5,0.0319,134.939,0.0,0.948
734,Country,Andrew Hyatt,My Kind Of Crazy,2K1bCFWijqtbXQfjX8IKzX,0.641,0.522,184208,0.55,0.0,0.4166666666666667,0.328,-7.98,0.5,0.0313,79.995,0.0,0.676
735,Country,Sturgill Simpson,It Ain't All Flowers,69Rgsy7NjASkqeJUwEGsv6,0.0442,0.359,403760,0.612,0.000716,0.3333333333333333,0.124,-9.412,0.5,0.0815,152.841,0.0,0.437
736,Country,Travis Tritt,Can I Trust You With My Heart - 2006 Remastered Version,5AYEOk0KJcpnZrEQCAocD3,0.419,0.493,213293,0.479,8.76e-05,0.0,0.152,-7.483,0.5,0.0286,141.584,0.0,0.39
737,Country,Josh Ward,Between An Old Memory & Me,7udbmm9C73JczVA53CAPC2,0.0408,0.485,241257,0.592,9.99e-05,0.5,0.0991,-7.011,0.5,0.0272,75.027,0.0,0.193
738,Country,Luke Bryan,Like We Ain't Ever,3AF6fQUuWNKTk4nM87aHrW,0.00376,0.601,198573,0.894,3.09e-06,0.0,0.0813,-4.066,0.5,0.041,107.984,0.0,0.587
739,Country,"Crosby, Stills & Nash",Love the One You're With,6kXGGyEPSRS1g9Ltm70jo9,0.0675,0.609,184653,0.489,0.0,0.08333333333333333,0.101,-12.9,0.5,0.0383,97.163,0.0,0.132
740,Country,Keith Urban,Boy Gets A Truck,5K5OS3f4aBjwpbnfQ9ww1r,0.00667,0.648,209080,0.693,0.000232,0.6666666666666666,0.0663,-7.071,0.5,0.0332,117.035,0.0,0.268
741,Country,Dr. Hook,Cover of the Rolling Stone,3JYjHeKY0OSnkQGJGvw7P8,0.357,0.648,172093,0.472,0.0,0.75,0.313,-13.103,0.5,0.102,142.184,0.0,0.907
742,Country,Tim McGraw,My Old Friend,2AbgjLSmW8l5XaaR4nQE3w,0.212,0.463,217067,0.819,0.000268,0.3333333333333333,0.0599,-7.662,0.5,0.0357,183.998,0.0,0.591
743,Country,Luke Bryan,My Ol' Bronco,0vgFidbP4f2H5ktxmOuV1B,0.0298,0.414,193507,0.897,0.0,0.3333333333333333,0.151,-4.279,0.5,0.0796,164.038,0.0,0.798
744,Country,The Lacs,Make Things Right,6Xx4z4WnSkPOnuBEv6XVbu,0.278,0.679,228533,0.591,0.0,0.08333333333333333,0.136,-6.795,0.0,0.0777,80.999,0.0,0.444
